coolingdegreedays,monthtodateheatingdegreedays,since1jancoolingdegreedays,year,snowdepthi,meanwindspdi,maxtempm,since1julsnowfallm,mon,minpressurem,meanpressurei,maxdewptm,since1sepcoolingdegreedays,snowfalli,minwspdi,heatingdegreedaysnormal,since1sepcoolingdegreedaysnormal,meantempm,minvisi,since1jancoolingdegreedaysnormal,precipsource,gdegreedays,since1julheatingdegreedays,meanwindspdm,thunder,meandewpti,since1sepheatingdegreedays,maxvism,maxvisi,monthtodatecoolingdegreedays,mindewpti,since1julheatingdegreedaysnormal,meantempi,maxpressurem,maxhumidity,date,meanwdird,meandewptm,coolingdegreedaysnormal,maxpressurei,monthtodateheatingdegreedaysnormal,maxwspdm,meanvisi,meanwdire,humidity,monthtodatesnowfalli,min,hail,mintempm,heatingdegreedays,precipm,tzname,since1julsnowfalli,hour,precipi,since1sepheatingdegreedaysnormal,mday,meanpressurem,minhumidity,minwspdm,minvism,meanvism,minpressurei,snowfallm,monthtodatesnowfallm,rain,snowdepthm,maxwspdi,monthtodatecoolingdegreedaysnormal,pretty,mindewptm,fog,maxdewpti,maxtempi,snow,tornado,mintempi
0,122,0,2013,0.00,6,11,66.29,04,1016,30.22,-2,,0.00,0,16,,7,10,1,,0,4258,10,0,15,,16,10,0,4,4321,44,1026,57,"{'tzname': 'America/New_York', 'mday': '06', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 06, 2013'}",272,-9,0,30.31,99,32,10,,,0.00,00,0,2,21,0.00,America/New_York,26.10,12,0.00,,06,1023,14,0,16,16,30.01,0.00,0.00,0,0.00,20,0,"12:00 PM EDT on April 06, 2013",-16,0,28,52,0,0,35
0,139,0,2013,0.00,7,13,66.29,04,1016,30.16,6,,0.00,0,15,,9,10,1,,0,4275,11,0,33,,16,10,0,22,4336,48,1026,71,"{'tzname': 'America/New_York', 'mday': '07', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 07, 2013'}",199,1,0,30.30,114,23,10,,,0.00,00,0,4,17,0.00,America/New_York,26.10,12,0.00,,07,1021,40,0,16,16,30.00,0.00,0.00,0,0.00,14,0,"12:00 PM EDT on April 07, 2013",-6,0,42,55,0,0,40
0,142,0,2013,0.00,4,23,66.29,04,1015,30.02,8,,0.00,0,15,,17,10,1,,13,4278,7,0,41,,16,10,0,36,4351,62,1018,77,"{'tzname': 'America/New_York', 'mday': '08', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 08, 2013'}",204,5,0,30.07,129,26,10,,,0.00,00,0,11,3,0.00,America/New_York,26.10,12,0.00,,08,1016,27,0,16,16,29.98,0.00,0.00,0,0.00,16,0,"12:00 PM EDT on April 08, 2013",2,0,46,73,0,0,51
2,142,2,2013,0.00,5,28,66.29,04,1012,29.94,10,,0.00,0,14,,19,6,1,,16,4278,8,0,42,,16,10,2,30,4365,67,1015,89,"{'tzname': 'America/New_York', 'mday': '09', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 09, 2013'}",288,6,0,29.99,143,27,9,,,0.00,00,0,11,0,T,America/New_York,26.10,12,T,,09,1014,16,0,10,15,29.90,0.00,0.00,0,0.00,17,0,"12:00 PM EDT on April 09, 2013",-1,0,50,82,0,0,51
0,142,2,2013,0.00,5,23,66.29,04,1009,29.89,14,,0.00,0,14,,18,2,1,,14,4278,8,0,50,,16,10,2,44,4379,65,1014,86,"{'tzname': 'America/New_York', 'mday': '10', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 10, 2013'}",106,10,0,29.95,157,26,7,,,0.00,00,0,13,0,12.45,America/New_York,26.10,12,0.49,,10,1012,44,0,2,12,29.81,0.00,0.00,1,0.00,16,0,"12:00 PM EDT on April 10, 2013",7,0,57,74,0,0,55
0,153,2,2013,0.00,6,16,66.29,04,1008,29.94,14,,0.00,0,14,,12,2,1,,4,4289,10,0,48,,16,10,2,38,4393,54,1018,93,"{'tzname': 'America/New_York', 'mday': '11', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 11, 2013'}",82,9,0,30.07,171,24,8,,,0.00,00,0,8,11,T,America/New_York,26.10,12,T,,11,1014,60,0,2,13,29.77,0.00,0.00,0,0.00,15,0,"12:00 PM EDT on April 11, 2013",3,0,58,60,0,0,47
0,174,2,2013,0.00,11,8,66.29,04,1006,29.87,5,,0.00,5,13,,7,1,1,,0,4310,18,0,39,,16,10,2,37,4406,44,1017,93,"{'tzname': 'America/New_York', 'mday': '12', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 12, 2013'}",78,4,0,30.03,184,37,6,,,0.00,00,0,5,21,16.00,America/New_York,26.10,12,0.63,,12,1011,71,8,2,9,29.72,0.00,0.00,1,0.00,23,0,"12:00 PM EDT on April 12, 2013",3,0,41,47,0,0,41
0,189,2,2013,0.00,3,14,66.29,04,1007,29.86,4,,0.00,0,13,,10,8,1,,0,4325,5,0,37,,16,10,2,31,4419,50,1015,93,"{'tzname': 'America/New_York', 'mday': '13', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 13, 2013'}",344,3,0,29.97,197,21,10,,,0.00,00,0,5,15,0.25,America/New_York,26.10,12,0.01,,13,1011,41,0,13,16,29.75,0.00,0.00,1,0.00,13,0,"12:00 PM EDT on April 13, 2013",-1,0,39,58,0,0,41
0,202,2,2013,0.00,6,14,66.29,04,1015,30.07,2,,0.00,0,13,,11,10,1,,2,4338,9,0,29,,16,10,2,24,4432,52,1023,61,"{'tzname': 'America/New_York', 'mday': '14', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 14, 2013'}",345,-2,0,30.22,210,26,10,,,0.00,00,0,8,13,0.00,America/New_York,26.10,12,0.00,,14,1018,30,0,16,16,29.97,0.00,0.00,1,0.00,16,0,"12:00 PM EDT on April 14, 2013",-4,0,36,57,0,0,46
0,215,2,2013,0.00,6,15,66.29,04,1024,30.32,4,,0.00,0,12,,11,10,1,,1,4351,9,0,29,,16,10,2,24,4444,52,1029,71,"{'tzname': 'America/New_York', 'mday': '15', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 15, 2013'}",132,-2,0,30.38,222,23,10,,,0.00,00,0,7,13,0.00,America/New_York,26.10,12,0.00,,15,1027,30,0,16,16,30.23,0.00,0.00,0,0.00,14,0,"12:00 PM EDT on April 15, 2013",-4,0,39,59,0,0,44
0,225,2,2013,0.00,7,17,66.29,04,1020,30.28,11,,0.00,0,12,,13,10,1,,4,4361,10,0,46,,16,10,2,38,4456,55,1028,80,"{'tzname': 'America/New_York', 'mday': '16', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 16, 2013'}",172,8,0,30.37,234,29,10,,,0.00,00,0,8,10,0.00,America/New_York,26.10,12,0.00,,16,1025,60,0,16,16,30.12,0.00,0.00,0,0.00,18,0,"12:00 PM EDT on April 16, 2013",3,0,52,63,0,0,47
0,227,2,2013,0.00,5,22,66.29,04,1020,30.19,12,,0.00,0,12,,17,10,1,,12,4363,9,0,43,,16,10,2,32,4468,63,1026,78,"{'tzname': 'America/New_York', 'mday': '17', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 17, 2013'}",8,6,0,30.29,246,19,10,,,0.00,00,0,13,2,0.51,America/New_York,26.10,12,0.02,,17,1022,28,0,16,16,30.12,0.00,0.00,1,0.00,12,0,"12:00 PM EDT on April 17, 2013",0,0,54,71,0,0,55
0,237,2,2013,0.00,6,15,66.29,04,1020,30.26,12,,0.00,0,11,,13,5,1,,4,4373,10,0,43,,16,10,2,34,4479,55,1027,100,"{'tzname': 'America/New_York', 'mday': '18', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 18, 2013'}",159,6,0,30.34,257,27,9,,,0.00,00,0,11,10,0.25,America/New_York,26.10,12,0.01,,18,1025,40,0,8,15,30.11,0.00,0.00,1,0.00,17,0,"12:00 PM EDT on April 18, 2013",1,0,53,59,0,0,51
0,239,2,2013,0.00,7,22,66.29,04,1004,29.90,16,,0.00,4,11,,17,1,1,,12,4375,12,0,56,,16,10,2,53,4490,63,1020,93,"{'tzname': 'America/New_York', 'mday': '19', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 19, 2013'}",175,13,0,30.13,268,26,7,,,0.00,00,0,13,2,1.27,America/New_York,26.10,12,0.05,,19,1012,66,6,1,12,29.65,0.00,0.00,1,0.00,16,0,"12:00 PM EDT on April 19, 2013",12,0,61,71,0,0,55
0,252,2,2013,0.00,9,16,66.29,04,1006,29.93,13,,0.00,0,11,,11,6,1,,5,4388,14,0,35,,16,10,2,22,4501,52,1026,83,"{'tzname': 'America/New_York', 'mday': '20', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 20, 2013'}",287,2,0,30.30,279,26,10,,,0.00,00,0,6,13,1.52,America/New_York,26.10,12,0.06,,20,1013,25,0,10,16,29.70,0.00,0.00,1,0.00,16,0,"12:00 PM EDT on April 20, 2013",-6,0,55,60,0,0,43
0,271,2,2013,0.00,5,13,66.29,04,1027,30.52,-1,,0.00,0,10,,8,10,1,,0,4407,8,0,21,,16,10,2,15,4511,46,1037,58,"{'tzname': 'America/New_York', 'mday': '21', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 21, 2013'}",51,-6,0,30.62,289,24,10,,,0.00,00,0,3,19,0.00,America/New_York,26.10,12,0.00,,21,1033,22,0,16,16,30.33,0.00,0.00,0,0.00,15,0,"12:00 PM EDT on April 21, 2013",-9,0,30,55,0,0,37
0,288,2,2013,0.00,10,13,66.29,04,1032,30.59,1,,0.00,4,10,,9,10,2,,0,4424,15,0,31,,16,10,2,27,4521,48,1038,67,"{'tzname': 'America/New_York', 'mday': '22', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 22, 2013'}",90,-1,1,30.65,299,34,10,,,0.00,00,0,5,17,0.00,America/New_York,26.10,12,0.00,,22,1036,38,6,16,16,30.49,0.00,0.00,0,0.00,21,1,"12:00 PM EDT on April 22, 2013",-3,0,34,55,0,0,41
0,306,2,2013,0.00,9,12,66.29,04,1020,30.32,4,,0.00,4,10,,8,4,3,,0,4442,14,0,35,,16,10,2,30,4531,47,1032,76,"{'tzname': 'America/New_York', 'mday': '23', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 23, 2013'}",54,2,1,30.49,309,32,10,,,0.00,00,0,5,18,0.00,America/New_York,26.10,12,0.00,,23,1027,62,6,6,16,30.12,0.00,0.00,0,0.00,20,2,"12:00 PM EDT on April 23, 2013",-1,0,39,53,0,0,41
0,314,2,2013,0.00,5,21,66.29,04,1010,29.97,9,,0.00,0,10,,14,7,4,,5,4450,8,0,43,,16,10,2,37,4541,57,1019,83,"{'tzname': 'America/New_York', 'mday': '24', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 24, 2013'}",231,6,1,30.09,319,19,9,,,0.00,00,0,7,8,0.00,America/New_York,26.10,12,0.00,,24,1015,45,0,11,14,29.84,0.00,0.00,0,0.00,12,3,"12:00 PM EDT on April 24, 2013",3,0,49,69,0,0,44
0,323,2,2013,0.00,5,19,66.29,04,1011,30.13,11,,0.00,0,9,,13,9,5,,5,4459,9,0,29,,16,10,2,19,4550,56,1025,77,"{'tzname': 'America/New_York', 'mday': '25', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 25, 2013'}",277,-2,1,30.26,328,26,10,,,0.00,00,0,8,9,0.00,America/New_York,26.10,12,0.00,,25,1020,18,0,14,16,29.87,0.00,0.00,0,0.00,16,4,"12:00 PM EDT on April 25, 2013",-7,0,51,66,0,0,46
0,329,2,2013,0.00,3,19,66.29,04,1025,30.34,0,,0.00,0,9,,15,10,6,,8,4465,5,0,29,,16,10,2,20,4559,59,1030,45,"{'tzname': 'America/New_York', 'mday': '26', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 26, 2013'}",271,-2,1,30.41,337,21,10,,,0.00,00,0,10,6,0.00,America/New_York,26.10,12,0.00,,26,1027,18,0,16,16,30.27,0.00,0.00,0,0.00,13,5,"12:00 PM EDT on April 26, 2013",-7,0,32,67,0,0,50
0,334,2,2013,0.00,5,22,66.29,04,1026,30.36,-1,,0.00,0,9,,16,10,7,,9,4470,7,0,27,,16,10,2,22,4568,60,1030,46,"{'tzname': 'America/New_York', 'mday': '27', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 27, 2013'}",89,-3,1,30.43,346,21,10,,,0.00,00,0,9,5,0.00,America/New_York,26.10,12,0.00,,27,1028,18,0,16,16,30.29,0.00,0.00,0,0.00,13,6,"12:00 PM EDT on April 27, 2013",-6,0,31,71,0,0,48
0,339,2,2013,0.00,4,21,66.29,04,1023,30.27,5,,0.00,0,8,,16,9,8,,10,4475,7,0,33,,16,10,2,25,4576,60,1026,59,"{'tzname': 'America/New_York', 'mday': '28', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 28, 2013'}",178,1,1,30.31,354,23,10,,,0.00,00,0,11,5,0.00,America/New_York,26.10,12,0.00,,28,1025,22,0,14,16,30.21,0.00,0.00,0,0.00,14,7,"12:00 PM EDT on April 28, 2013",-4,0,41,69,0,0,51
0,349,2,2013,0.00,5,14,66.29,04,1022,30.22,10,,0.00,0,8,,13,6,9,,5,4485,8,0,46,,16,10,2,43,4584,55,1024,77,"{'tzname': 'America/New_York', 'mday': '29', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 29, 2013'}",168,8,1,30.25,362,21,10,,,0.00,00,0,11,10,1.02,America/New_York,26.10,12,0.04,,29,1023,61,0,10,16,30.19,0.00,0.00,1,0.00,13,8,"12:00 PM EDT on April 29, 2013",6,0,50,57,0,0,52
0,354,2,2013,0.00,5,20,66.29,04,1023,30.28,9,,0.00,0,8,,16,9,12,,9,4490,9,0,35,,16,10,2,20,4593,60,1027,89,"{'tzname': 'America/New_York', 'mday': '30', 'hour': '12', 'mon': '04', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on April 30, 2013'}",108,2,1,30.34,370,16,10,,,0.00,00,0,11,5,0.00,America/New_York,26.10,12,0.00,,30,1025,18,0,14,16,30.21,0.00,0.00,0,0.00,10,11,"12:00 PM EDT on April 30, 2013",-7,0,48,68,0,0,51
6,0,794,2013,0.00,3,24,0.00,08,1010,29.93,20,,0.00,0,0,,22,0,648,,20,0,5,0,65,,16,10,6,60,0,71,1017,97,"{'tzname': 'America/New_York', 'mday': '01', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 01, 2013'}",199,18,12,30.04,0,16,4,,,0.00,00,0,19,0,16.51,America/New_York,0.00,12,0.65,,01,1013,60,0,1,7,29.84,0.00,0.00,1,0.00,10,12,"12:00 PM EDT on August 01, 2013",16,1,68,76,0,0,66
10,0,804,2013,0.00,5,28,0.00,08,1009,29.86,20,,0.00,0,0,,24,2,659,,24,0,7,0,63,,16,10,16,56,0,75,1013,97,"{'tzname': 'America/New_York', 'mday': '02', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 02, 2013'}",281,17,11,29.92,0,21,7,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,02,1011,40,0,3,11,29.80,0.00,0.00,0,0.00,13,23,"12:00 PM EDT on August 02, 2013",13,0,68,83,0,0,67
8,0,812,2013,0.00,3,26,0.00,08,1010,29.89,18,,0.00,0,0,,23,4,670,,23,0,5,0,61,,16,10,24,55,0,73,1013,73,"{'tzname': 'America/New_York', 'mday': '03', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 03, 2013'}",260,16,11,29.92,0,21,9,,,0.00,00,0,20,0,1.52,America/New_York,0.00,12,0.06,,03,1012,53,0,6,15,29.84,0.00,0.00,1,0.00,13,34,"12:00 PM EDT on August 03, 2013",13,0,65,78,0,0,68
8,0,820,2013,0.00,5,27,0.00,08,1011,29.89,17,,0.00,0,0,,23,10,681,,23,0,8,0,54,,16,10,32,48,0,73,1015,78,"{'tzname': 'America/New_York', 'mday': '04', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 04, 2013'}",322,12,11,29.97,0,21,10,,,0.00,00,0,19,0,0.00,America/New_York,0.00,12,0.00,,04,1012,36,0,16,16,29.86,0.00,0.00,0,0.00,13,45,"12:00 PM EDT on August 04, 2013",9,0,62,80,0,0,66
5,0,825,2013,0.00,3,26,0.00,08,1015,30.03,11,,0.00,0,0,,21,10,692,,20,0,5,0,47,,16,10,37,40,0,70,1018,67,"{'tzname': 'America/New_York', 'mday': '05', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 05, 2013'}",289,8,11,30.06,0,16,10,,,0.00,00,0,17,0,0.00,America/New_York,0.00,12,0.00,,05,1017,29,0,16,16,29.98,0.00,0.00,0,0.00,10,56,"12:00 PM EDT on August 05, 2013",4,0,51,78,0,0,62
8,0,833,2013,0.00,3,28,0.00,08,1017,30.09,14,,0.00,0,0,,23,10,703,,22,0,4,0,54,,16,10,45,49,0,73,1020,73,"{'tzname': 'America/New_York', 'mday': '06', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 06, 2013'}",55,12,11,30.13,0,14,10,,,0.00,00,0,18,0,0.00,America/New_York,0.00,12,0.00,,06,1019,35,0,16,16,30.05,0.00,0.00,0,0.00,9,67,"12:00 PM EDT on August 06, 2013",9,0,58,82,0,0,64
10,0,843,2013,0.00,5,27,0.00,08,1018,30.12,19,,0.00,0,0,,24,10,714,,26,0,8,0,62,,16,10,55,59,0,75,1021,79,"{'tzname': 'America/New_York', 'mday': '07', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 07, 2013'}",172,17,11,30.16,0,21,10,,,0.00,00,0,21,0,T,America/New_York,0.00,12,T,,07,1020,51,0,16,16,30.07,0.00,0.00,0,0.00,13,78,"12:00 PM EDT on August 07, 2013",15,0,67,80,0,0,70
11,0,854,2013,0.00,4,27,0.00,08,1016,30.05,23,,0.00,0,0,,24,0,725,,25,0,7,0,70,,16,10,66,67,0,76,1019,97,"{'tzname': 'America/New_York', 'mday': '08', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 08, 2013'}",188,21,11,30.09,0,16,5,,,0.00,00,0,21,0,11.68,America/New_York,0.00,12,0.46,,08,1017,74,0,1,9,30.01,0.00,0.00,1,0.00,10,89,"12:00 PM EDT on August 08, 2013",19,1,74,81,0,0,70
15,0,869,2013,0.00,4,29,0.00,08,1009,29.90,24,,0.00,0,0,,27,3,736,,28,0,7,0,72,,16,10,81,70,0,80,1016,94,"{'tzname': 'America/New_York', 'mday': '09', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 09, 2013'}",198,22,11,30.02,0,26,8,,,0.00,00,0,23,0,1.27,America/New_York,0.00,12,0.05,,09,1012,65,0,5,12,29.81,0.00,0.00,1,0.00,16,100,"12:00 PM EDT on August 09, 2013",21,0,75,85,0,0,74
12,0,881,2013,0.00,5,28,0.00,08,1012,29.97,21,,0.00,0,0,,25,10,747,,26,0,8,0,60,,16,10,93,51,0,77,1018,82,"{'tzname': 'America/New_York', 'mday': '10', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 10, 2013'}",305,16,11,30.06,0,23,10,,,0.00,00,0,21,0,0.00,America/New_York,0.00,12,0.00,,10,1015,39,0,16,16,29.88,0.00,0.00,0,0.00,14,111,"12:00 PM EDT on August 10, 2013",11,0,70,83,0,0,70
8,0,889,2013,0.00,3,27,0.00,08,1017,30.08,17,,0.00,0,0,,23,10,758,,23,0,4,0,54,,16,10,101,49,0,73,1020,68,"{'tzname': 'America/New_York', 'mday': '11', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 11, 2013'}",282,12,11,30.13,0,14,10,,,0.00,00,0,18,0,0.00,America/New_York,0.00,12,0.00,,11,1019,36,0,16,16,30.04,0.00,0.00,0,0.00,9,122,"12:00 PM EDT on August 11, 2013",9,0,63,81,0,0,65
11,0,900,2013,0.00,2,28,0.00,08,1014,29.99,20,,0.00,0,0,,24,2,769,,26,0,3,0,65,,16,10,112,59,0,76,1018,90,"{'tzname': 'America/New_York', 'mday': '12', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 12, 2013'}",291,18,11,30.06,0,13,9,,,0.00,00,0,21,0,1.27,America/New_York,0.00,12,0.05,,12,1015,49,0,3,14,29.94,0.00,0.00,1,0.00,8,133,"12:00 PM EDT on August 12, 2013",15,0,68,82,0,0,70
8,0,908,2013,0.00,3,25,0.00,08,1006,29.79,22,,0.00,0,0,,23,1,780,,22,0,4,0,67,,16,10,120,64,0,73,1013,97,"{'tzname': 'America/New_York', 'mday': '13', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 13, 2013'}",170,19,11,29.92,0,19,5,,,0.00,00,0,20,0,21.59,America/New_York,0.00,12,0.85,,13,1009,69,0,1,8,29.70,0.00,0.00,1,0.00,12,144,"12:00 PM EDT on August 13, 2013",18,0,71,77,0,0,68
3,0,911,2013,0.00,6,23,0.00,08,1008,29.88,18,,0.00,4,0,,20,9,791,,17,0,10,0,49,,16,10,123,44,0,68,1017,87,"{'tzname': 'America/New_York', 'mday': '14', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 14, 2013'}",317,9,11,30.05,0,24,10,,,0.00,00,0,16,0,0.00,America/New_York,0.00,12,0.00,,14,1012,41,6,14,16,29.76,0.00,0.00,0,0.00,15,155,"12:00 PM EDT on August 14, 2013",7,0,64,74,0,0,61
4,0,915,2013,0.00,4,26,0.00,08,1018,30.11,11,,0.00,0,0,,21,10,802,,18,0,6,0,48,,16,10,127,42,0,69,1021,72,"{'tzname': 'America/New_York', 'mday': '15', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 15, 2013'}",286,9,11,30.15,0,16,10,,,0.00,00,0,15,0,0.00,America/New_York,0.00,12,0.00,,15,1020,31,0,16,16,30.06,0.00,0.00,0,0.00,10,166,"12:00 PM EDT on August 15, 2013",6,0,52,78,0,0,59
8,0,923,2013,0.00,2,28,0.00,08,1020,30.16,13,,0.00,0,0,,23,10,812,,22,0,3,0,52,,16,10,135,47,0,73,1023,73,"{'tzname': 'America/New_York', 'mday': '16', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 16, 2013'}",210,11,10,30.21,0,13,10,,,0.00,00,0,18,0,0.00,America/New_York,0.00,12,0.00,,16,1021,30,0,16,16,30.13,0.00,0.00,0,0.00,8,176,"12:00 PM EDT on August 16, 2013",8,0,56,82,0,0,64
9,0,932,2013,0.00,2,29,0.00,08,1023,30.25,14,,0.00,0,0,,23,10,822,,23,0,3,0,53,,16,10,144,50,0,74,1025,68,"{'tzname': 'America/New_York', 'mday': '17', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 17, 2013'}",60,12,10,30.28,0,13,10,,,0.00,00,0,18,0,0.00,America/New_York,0.00,12,0.00,,17,1024,34,0,16,16,30.22,0.00,0.00,0,0.00,8,186,"12:00 PM EDT on August 17, 2013",10,0,58,84,0,0,64
7,0,939,2013,0.00,3,24,0.00,08,1021,30.21,17,,0.00,0,0,,22,8,832,,22,0,5,0,55,,16,10,151,50,0,72,1025,73,"{'tzname': 'America/New_York', 'mday': '18', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 18, 2013'}",44,13,10,30.26,0,16,10,,,0.00,00,0,20,0,T,America/New_York,0.00,12,T,,18,1023,41,0,13,16,30.14,0.00,0.00,0,0.00,10,196,"12:00 PM EDT on August 18, 2013",10,0,62,76,0,0,68
8,0,947,2013,0.00,3,26,0.00,08,1017,30.08,18,,0.00,0,0,,23,8,842,,22,0,5,0,59,,16,10,159,56,0,73,1020,79,"{'tzname': 'America/New_York', 'mday': '19', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 19, 2013'}",263,15,10,30.13,0,14,10,,,0.00,00,0,19,0,T,America/New_York,0.00,12,T,,19,1019,48,0,13,16,30.04,0.00,0.00,0,0.00,9,206,"12:00 PM EDT on August 19, 2013",13,0,64,79,0,0,66
13,0,960,2013,0.00,3,31,0.00,08,1017,30.09,18,,0.00,0,0,,26,8,852,,28,0,5,0,62,,16,10,172,57,0,78,1020,84,"{'tzname': 'America/New_York', 'mday': '20', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 20, 2013'}",273,17,10,30.13,0,14,10,,,0.00,00,0,20,0,0.00,America/New_York,0.00,12,0.00,,20,1019,37,0,13,16,30.05,0.00,0.00,0,0.00,9,216,"12:00 PM EDT on August 20, 2013",14,0,65,88,0,0,68
16,0,976,2013,0.00,3,32,0.00,08,1018,30.12,19,,0.00,0,0,,27,8,862,,30,0,4,0,62,,16,10,188,56,0,81,1022,73,"{'tzname': 'America/New_York', 'mday': '21', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 21, 2013'}",282,17,10,30.18,0,13,10,,,0.00,00,0,22,0,0.00,America/New_York,0.00,12,0.00,,21,1020,34,0,13,15,30.06,0.00,0.00,0,0.00,8,226,"12:00 PM EDT on August 21, 2013",13,0,66,90,0,0,72
10,0,986,2013,0.00,4,26,0.00,08,1012,29.99,22,,0.00,0,0,,24,2,872,,24,0,6,0,70,,16,10,198,68,0,75,1018,93,"{'tzname': 'America/New_York', 'mday': '22', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 22, 2013'}",263,21,10,30.07,0,16,6,,,0.00,00,0,22,0,6.35,America/New_York,0.00,12,0.25,,22,1015,74,0,3,9,29.88,0.00,0.00,1,0.00,10,236,"12:00 PM EDT on August 22, 2013",20,0,72,78,0,0,71
12,0,998,2013,0.00,6,28,0.00,08,1012,29.98,20,,0.00,0,0,,25,6,882,,26,0,9,0,58,,16,10,210,50,0,77,1019,84,"{'tzname': 'America/New_York', 'mday': '23', 'hour': '12', 'mon': '08', 'year': '2013', 'min': '00', 'pretty': '12:00 PM EDT on August 23, 2013'}",23,14,10,30.10,0,21,9,,,0.00,00,0,22,0,0.00,America/New_York,0.00,12,0.00,,23,1015,33,0,10,15,29.88,0.00,0.00,0,0.00,13,246,"12:00 PM EDT on August 23, 2013",10,0,68,82,0,0,71
